Company,Date,high_mean,low_mean,adj_close_mean,volume_mean
AAPL,2024-03-08,173.699997,168.940002,170.729996,76114600.0
AAPL,2024-03-11,174.380005,172.050003,172.75,60139500.0
AAPL,2024-03-12,174.029999,171.009995,173.229996,59825400.0
AAPL,2024-03-13,173.190002,170.759995,171.130005,52437800.0
AAPL,2024-03-14,174.3078,172.050003,173.470001,48540762.0
ADDYY,2019-03-14,120.940002,119.230003,114.750084,29900.0
ADDYY,2019-03-15,120.800003,119.699997,114.807297,24700.0
ADDYY,2019-03-18,118.190002,116.989998,112.595238,24100.0
ADDYY,2019-03-19,120.550003,118.75,113.55825,31300.0
ADDYY,2019-03-20,120.639999,119.099998,114.340088,33100.0
ADDYY,2019-03-21,119.050003,118.089996,113.281738,15700.0
ADDYY,2019-03-22,119.470001,117.910004,113.043365,59500.0
ADDYY,2019-03-25,120.639999,119.769997,114.721489,19600.0
ADDYY,2019-03-26,121.190002,120.470001,115.188683,21800.0
ADDYY,2019-03-27,121.279999,120.220001,115.083801,26300.0
ADDYY,2019-03-28,121.25,120.470001,115.16008,19400.0
ADDYY,2019-03-29,122.419998,121.480003,116.18029,28300.0
ADDYY,2019-04-01,123.379997,122.519997,117.276787,18000.0
ADDYY,2019-04-02,124.68,123.82,118.735596,23200.0
ADDYY,2019-04-03,125.940002,125.300003,119.813011,38600.0
ADDYY,2019-04-04,127.309998,125.519997,121.281364,118700.0
ADDYY,2019-04-05,127.82,126.940002,121.843903,47900.0
ADDYY,2019-04-08,127.18,126.25,120.518585,28700.0
ADDYY,2019-04-09,127.290001,126.300003,120.518585,53200.0
ADDYY,2019-04-10,127.790001,126.779999,121.843903,24300.0
ADDYY,2019-04-11,127.32,126.489998,120.861824,17700.0
ADDYY,2019-04-12,127.68,127.010002,121.243217,25500.0
ADDYY,2019-04-15,128.210007,127.599998,122.24437,35900.0
ADDYY,2019-04-16,129.869995,129.130005,123.474342,40100.0
ADDYY,2019-04-17,129.830002,129.389999,123.760368,35500.0
ADDYY,2019-04-18,130.419998,130.050003,124.22757,62300.0
ADDYY,2019-04-22,130.949997,130.300003,124.856865,20500.0
ADDYY,2019-04-23,129.850006,129.100006,123.80806,19300.0
ADDYY,2019-04-24,129.360001,128.449997,122.606674,24500.0
ADDYY,2019-04-25,127.769997,127.0,121.700882,38800.0
ADDYY,2019-04-26,128.050003,126.970001,122.015526,100900.0
ADDYY,2019-04-29,128.169998,126.669998,121.700882,33300.0
ADDYY,2019-04-30,128.639999,127.93,122.558998,32300.0
ADDYY,2019-05-01,129.050003,126.949997,121.500656,19300.0
ADDYY,2019-05-02,128.0,127.309998,121.853439,23900.0
ADDYY,2019-05-03,139.779999,136.199997,133.066254,30900.0
ADDYY,2019-05-06,142.490005,138.720001,135.859924,43700.0
ADDYY,2019-05-07,141.320007,138.699997,132.98996,62600.0
ADDYY,2019-05-08,144.289993,141.919998,137.576141,22500.0
ADDYY,2019-05-09,142.050003,139.399994,135.440399,29000.0
ADDYY,2019-05-10,143.100006,141.389999,137.886002,39400.0
ADDYY,2019-05-13,139.690002,137.559998,133.006363,41400.0
ADDYY,2019-05-14,140.740005,139.740005,135.537979,36000.0
ADDYY,2019-05-15,142.070007,138.559998,137.238602,33600.0
ADDYY,2019-05-16,140.669998,139.830002,135.325409,71100.0
ADDYY,2019-05-17,143.0,141.369995,137.789398,23700.0
ADDYY,2019-05-20,141.050003,139.889999,135.48967,12600.0
ADDYY,2019-05-21,144.440002,143.5,139.035843,49000.0
ADDYY,2019-05-22,147.639999,146.160004,141.654434,23000.0
ADDYY,2019-05-23,145.429993,144.0,140.137405,23100.0
ADDYY,2019-05-24,145.679993,144.910004,140.65918,25300.0
ADDYY,2019-05-28,148.149994,147.009995,142.050598,19600.0
ADDYY,2019-05-29,145.309998,143.440002,139.200119,26600.0
ADDYY,2019-05-30,144.190002,143.199997,139.325745,39900.0
ADDYY,2019-05-31,143.389999,141.860001,138.050262,20200.0
ADDYY,2019-06-03,145.410004,143.979996,140.243683,34200.0
ADDYY,2019-06-04,145.960007,144.660004,140.697845,18900.0
ADDYY,2019-06-05,145.770004,144.479996,139.721909,22900.0
ADDYY,2019-06-06,147.660004,146.509995,142.543411,19000.0
ADDYY,2019-06-07,151.160004,149.259995,145.084671,37700.0
ADDYY,2019-06-10,150.660004,150.0,145.577484,45500.0
ADDYY,2019-06-11,149.800003,146.330002,141.876678,52600.0
ADDYY,2019-06-12,146.509995,145.0,140.282318,25000.0
ADDYY,2019-06-13,146.990005,145.789993,141.354889,21700.0
ADDYY,2019-06-14,146.880005,146.020004,141.393539,15700.0
ADDYY,2019-06-17,148.490005,147.389999,142.804276,24000.0
ADDYY,2019-06-18,153.639999,151.080002,148.10907,19500.0
ADDYY,2019-06-19,150.860001,149.460007,145.616119,37600.0
ADDYY,2019-06-20,153.389999,151.649994,147.171799,22400.0
ADDYY,2019-06-21,152.880005,151.550003,147.355408,49100.0
ADDYY,2019-06-24,151.679993,150.570007,145.790054,20900.0
ADDYY,2019-06-25,150.210007,148.869995,143.847855,20100.0
ADDYY,2019-06-26,154.570007,153.509995,148.872452,24200.0
ADDYY,2019-06-27,151.880005,151.119995,146.021942,22100.0
ADDYY,2019-06-28,154.5,153.630005,149.007721,33900.0
ADDYY,2019-07-01,155.979996,154.710007,149.809708,30900.0
ADDYY,2019-07-02,154.960007,153.880005,149.307266,21400.0
ADDYY,2019-07-03,157.850006,157.089996,152.312347,20400.0
ADDYY,2019-07-05,156.139999,154.240005,150.775986,26600.0
ADDYY,2019-07-08,157.610001,156.809998,151.983795,14100.0
ADDYY,2019-07-09,158.399994,157.300003,152.602203,16400.0
ADDYY,2019-07-10,157.429993,156.419998,151.742233,21400.0
ADDYY,2019-07-11,157.660004,156.240005,151.616638,20700.0
ADDYY,2019-07-12,155.919998,155.009995,150.447433,20200.0
ADDYY,2019-07-15,157.639999,156.660004,151.645615,26700.0
ADDYY,2019-07-16,157.850006,156.940002,152.476593,84000.0
ADDYY,2019-07-17,158.600006,157.25,152.109421,30900.0
ADDYY,2019-07-18,159.309998,157.970001,153.819717,23600.0
ADDYY,2019-07-19,157.720001,155.940002,151.38472,26200.0
ADDYY,2019-07-22,159.729996,158.460007,153.897018,21000.0
ADDYY,2019-07-23,158.830002,157.800003,153.462204,20200.0
ADDYY,2019-07-24,157.889999,156.979996,152.495941,18600.0
ADDYY,2019-07-25,158.490005,156.789993,152.321991,25600.0
ADDYY,2019-07-26,161.660004,159.949997,156.20639,26300.0
ADDYY,2019-07-29,161.229996,160.240005,155.64595,22600.0
ADDYY,2019-07-30,157.360001,155.389999,150.292831,35600.0
ADDYY,2019-07-31,161.660004,159.350006,154.080597,57300.0
ADDYY,2019-08-01,165.009995,162.490005,157.916656,158300.0
ADDYY,2019-08-02,157.289993,155.410004,151.162491,60900.0
ADDYY,2019-08-05,151.009995,148.369995,144.272995,42400.0
ADDYY,2019-08-06,153.360001,151.190002,147.838516,133000.0
ADDYY,2019-08-07,155.350006,152.919998,149.87735,51900.0
ADDYY,2019-08-08,150.289993,142.789993,144.562912,72900.0
ADDYY,2019-08-09,146.630005,145.479996,140.842758,49600.0
ADDYY,2019-08-12,147.229996,146.309998,142.137573,32600.0
ADDYY,2019-08-13,147.5,143.759995,141.751053,28300.0
ADDYY,2019-08-14,143.259995,141.789993,137.112976,108200.0
ADDYY,2019-08-15,143.5,142.0,138.146896,38500.0
ADDYY,2019-08-16,143.669998,142.100006,138.088913,33300.0
ADDYY,2019-08-19,144.710007,143.639999,138.987549,15100.0
ADDYY,2019-08-20,145.25,144.0,140.069778,21400.0
ADDYY,2019-08-21,147.949997,146.990005,142.224548,43400.0
ADDYY,2019-08-22,146.839996,145.119995,140.949051,21100.0
ADDYY,2019-08-23,146.639999,143.509995,138.678345,44800.0
ADDYY,2019-08-26,145.679993,144.660004,140.475601,36200.0
ADDYY,2019-08-27,147.100006,145.910004,141.122986,28300.0
ADDYY,2019-08-28,147.339996,144.389999,142.098923,38900.0
ADDYY,2019-08-29,147.850006,147.100006,142.755981,40100.0
ADDYY,2019-08-30,150.0,147.940002,143.442032,29400.0
ADDYY,2019-09-03,148.889999,148.0,143.867188,36500.0
ADDYY,2019-09-04,150.919998,149.649994,145.577484,16700.0
ADDYY,2019-09-05,152.050003,150.899994,146.379486,19800.0
ADDYY,2019-09-06,154.460007,153.589996,148.640518,18600.0
ADDYY,2019-09-09,153.789993,152.990005,148.28302,28900.0
ADDYY,2019-09-10,150.0,147.25,144.466248,21600.0
ADDYY,2019-09-11,149.630005,148.470001,144.524231,20500.0
ADDYY,2019-09-12,153.050003,150.839996,147.828873,17600.0
ADDYY,2019-09-13,151.580002,150.320007,146.234528,18000.0
ADDYY,2019-09-16,148.470001,147.339996,142.804276,25600.0
ADDYY,2019-09-17,150.220001,149.009995,145.152298,14800.0
ADDYY,2019-09-18,151.899994,150.039993,146.379486,20900.0
ADDYY,2019-09-19,152.229996,151.399994,146.398773,34900.0
ADDYY,2019-09-20,151.949997,150.820007,145.819046,20600.0
ADDYY,2019-09-23,150.419998,149.300003,145.345566,31400.0
ADDYY,2019-09-24,151.350006,150.199997,145.577484,20000.0
ADDYY,2019-09-25,149.710007,147.639999,142.862274,35500.0
ADDYY,2019-09-26,153.080002,151.100006,147.654938,102100.0
ADDYY,2019-09-27,156.5,154.600006,150.631027,103500.0
ADDYY,2019-09-30,156.369995,154.039993,150.447433,49700.0
ADDYY,2019-10-01,155.339996,153.619995,149.481186,30000.0
ADDYY,2019-10-02,149.029999,146.899994,142.649689,87200.0
ADDYY,2019-10-03,149.0,147.5,143.809204,17900.0
ADDYY,2019-10-04,149.970001,148.139999,144.910751,20700.0
ADDYY,2019-10-07,150.080002,148.949997,144.775467,16800.0
ADDYY,2019-10-08,149.449997,147.839996,143.15213,18700.0
ADDYY,2019-10-09,153.770004,151.740005,148.572891,32300.0
ADDYY,2019-10-10,154.089996,151.940002,148.40863,19800.0
ADDYY,2019-10-11,155.289993,153.600006,149.065704,17500.0
ADDYY,2019-10-14,155.169998,153.860001,149.597137,18700.0
ADDYY,2019-10-15,158.789993,156.990005,152.824448,17100.0
ADDYY,2019-10-16,156.710007,155.399994,150.718002,38900.0
ADDYY,2019-10-17,157.649994,156.820007,151.983795,20200.0
ADDYY,2019-10-18,157.679993,155.210007,152.235031,40900.0
ADDYY,2019-10-21,158.309998,155.809998,152.863083,103100.0
ADDYY,2019-10-22,156.330002,155.089996,150.080276,56000.0
ADDYY,2019-10-23,153.330002,151.169998,148.118729,23500.0
ADDYY,2019-10-24,152.100006,151.330002,146.669342,45500.0
ADDYY,2019-10-25,152.75,152.199997,147.249115,15400.0
ADDYY,2019-10-28,155.880005,154.449997,149.539154,32300.0
ADDYY,2019-10-29,154.190002,153.070007,148.379639,21300.0
ADDYY,2019-10-30,155.330002,153.669998,149.79039,19000.0
ADDYY,2019-10-31,155.610001,154.130005,149.14299,21100.0
ADDYY,2019-11-01,156.720001,155.460007,151.278427,21600.0
ADDYY,2019-11-04,160.289993,158.889999,153.916336,24000.0
ADDYY,2019-11-05,156.580002,155.050003,149.935333,39900.0
ADDYY,2019-11-06,151.789993,147.199997,143.335724,73800.0
ADDYY,2019-11-07,152.479996,151.229996,146.38913,57200.0
ADDYY,2019-11-08,150.570007,148.949997,145.490509,30400.0
ADDYY,2019-11-11,149.529999,148.979996,144.2827,19100.0
ADDYY,2019-11-12,148.839996,147.789993,143.181122,215800.0
ADDYY,2019-11-13,147.850006,145.949997,141.132645,302400.0
ADDYY,2019-11-14,146.789993,145.759995,141.171295,161200.0
ADDYY,2019-11-15,147.960007,146.339996,142.968552,285400.0
ADDYY,2019-11-18,150.320007,149.100006,145.132996,35700.0
ADDYY,2019-11-19,152.009995,150.059998,145.335907,25200.0
ADDYY,2019-11-20,151.699997,150.320007,145.838348,33200.0
ADDYY,2019-11-21,151.449997,150.690002,146.147568,82300.0
ADDYY,2019-11-22,151.270004,150.279999,145.606461,45000.0
ADDYY,2019-11-25,152.059998,151.169998,146.137909,27900.0
ADDYY,2019-11-26,153.330002,151.929993,147.906174,48000.0
ADDYY,2019-11-27,155.520004,154.369995,150.234863,23500.0
ADDYY,2019-11-29,157.039993,155.880005,150.785645,20800.0
ADDYY,2019-12-02,155.110001,152.0,147.258774,32500.0
ADDYY,2019-12-03,155.039993,153.529999,149.809708,25900.0
ADDYY,2019-12-04,154.970001,153.699997,148.592224,24000.0
ADDYY,2019-12-05,154.240005,153.0,148.263687,24900.0
ADDYY,2019-12-06,154.710007,153.949997,149.056,24000.0
ADDYY,2019-12-09,152.589996,151.369995,146.34082,25600.0
ADDYY,2019-12-10,152.929993,151.589996,147.365051,21100.0
ADDYY,2019-12-11,155.160004,153.309998,149.925659,22400.0
ADDYY,2019-12-12,156.130005,154.389999,149.819366,34800.0
ADDYY,2019-12-13,156.339996,154.580002,149.838715,24000.0
ADDYY,2019-12-16,160.039993,158.899994,153.829361,32700.0
ADDYY,2019-12-17,160.179993,159.419998,154.409134,54300.0
ADDYY,2019-12-18,161.470001,160.660004,155.240128,30800.0
ADDYY,2019-12-19,160.910004,159.990005,154.756989,27600.0
ADDYY,2019-12-20,161.800003,160.100006,155.926163,27700.0
ADDYY,2019-12-23,162.580002,161.130005,155.694275,31900.0
ADDYY,2019-12-24,162.050003,160.449997,155.81987,13100.0
ADDYY,2019-12-26,162.199997,160.850006,156.728149,25100.0
ADDYY,2019-12-27,163.570007,162.360001,157.771729,28500.0
ADDYY,2019-12-30,164.0,162.009995,156.786133,18300.0
ADDYY,2019-12-31,163.210007,161.990005,157.307938,15400.0
ADDYY,2020-01-02,163.949997,162.75,157.820038,22500.0
ADDYY,2020-01-03,163.25,161.580002,157.182312,18900.0
ADDYY,2020-01-06,162.949997,161.220001,157.45285,25400.0
ADDYY,2020-01-07,164.529999,163.869995,158.950577,41100.0
ADDYY,2020-01-08,169.320007,166.460007,163.115173,23300.0
ADDYY,2020-01-09,172.580002,171.300003,166.757996,114200.0
ADDYY,2020-01-10,172.589996,171.380005,165.68544,64900.0
ADDYY,2020-01-13,173.020004,171.710007,167.163834,56400.0
ADDYY,2020-01-14,174.720001,173.759995,168.497269,31400.0
ADDYY,2020-01-15,176.360001,175.279999,170.313843,59000.0
ADDYY,2020-01-16,175.839996,174.639999,169.830719,36500.0
ADDYY,2020-01-17,173.259995,172.199997,167.10585,37900.0
ADDYY,2020-01-21,173.100006,172.029999,167.0672,29800.0
ADDYY,2020-01-22,174.990005,174.009995,168.613235,30500.0
ADDYY,2020-01-23,172.949997,171.600006,166.777328,27700.0
ADDYY,2020-01-24,174.139999,171.179993,165.443893,71600.0
ADDYY,2020-01-27,166.960007,164.910004,159.694595,38700.0
ADDYY,2020-01-28,166.75,165.139999,160.486938,28000.0
ADDYY,2020-01-29,163.520004,162.330002,157.037369,49000.0
ADDYY,2020-01-30,163.0,161.350006,157.018051,41500.0
ADDYY,2020-01-31,161.259995,157.610001,152.824448,38100.0
ADDYY,2020-02-03,157.949997,156.639999,152.379974,29400.0
ADDYY,2020-02-04,161.759995,160.570007,155.839203,51200.0
ADDYY,2020-02-05,160.490005,159.449997,154.950226,36100.0
ADDYY,2020-02-06,159.570007,158.960007,153.887344,39200.0
ADDYY,2020-02-07,159.119995,157.789993,152.621536,26500.0
ADDYY,2020-02-10,157.970001,155.770004,151.191483,27800.0
ADDYY,2020-02-11,157.039993,155.570007,151.471695,81300.0
ADDYY,2020-02-12,158.990005,158.080002,153.384888,48000.0
ADDYY,2020-02-13,156.570007,154.669998,151.046524,27100.0
ADDYY,2020-02-14,157.360001,156.080002,150.843628,25300.0
ADDYY,2020-02-18,154.809998,153.940002,148.949722,42200.0
ADDYY,2020-02-19,158.330002,157.179993,152.698837,34900.0
ADDYY,2020-02-20,156.369995,153.649994,149.713089,27200.0
ADDYY,2020-02-21,154.770004,152.419998,147.935165,30300.0
ADDYY,2020-02-24,145.25,142.869995,138.079254,51800.0
ADDYY,2020-02-25,147.0,142.130005,137.402863,67400.0
ADDYY,2020-02-26,144.809998,140.639999,136.774796,51300.0
ADDYY,2020-02-27,142.789993,139.470001,134.890594,89400.0
ADDYY,2020-02-28,139.160004,134.0,134.465424,293400.0
ADDYY,2020-03-02,138.770004,135.820007,132.851761,360000.0
ADDYY,2020-03-03,142.910004,137.509995,134.088593,151100.0
ADDYY,2020-03-04,142.550003,138.910004,137.741058,110200.0
ADDYY,2020-03-05,140.110001,137.410004,133.576477,111600.0
ADDYY,2020-03-06,137.139999,134.839996,131.653595,325900.0
ADDYY,2020-03-09,131.289993,127.480003,123.179451,69400.0
ADDYY,2020-03-10,130.830002,124.82,125.169937,61600.0
ADDYY,2020-03-11,115.75,110.589996,108.183022,272500.0
ADDYY,2020-03-12,101.959999,91.0,92.713112,418600.0
ADDYY,2020-03-13,102.190002,93.889999,94.017578,422000.0
ADDYY,2020-03-16,101.629997,93.169998,91.234734,442900.0
ADDYY,2020-03-17,97.0,94.080002,91.988411,185400.0
ADDYY,2020-03-18,94.800003,87.650002,87.050804,397500.0
ADDYY,2020-03-19,97.260002,92.529999,91.225067,276000.0
ADDYY,2020-03-20,104.019997,95.0,93.708366,424100.0
ADDYY,2020-03-23,99.190002,96.209999,93.466805,152600.0
ADDYY,2020-03-24,106.480003,102.199997,101.989265,67200.0
ADDYY,2020-03-25,116.010002,111.0,110.637329,158800.0
ADDYY,2020-03-26,119.470001,114.529999,115.188438,69000.0
ADDYY,2020-03-27,117.720001,113.739998,110.859573,75100.0
ADDYY,2020-03-30,115.480003,111.330002,111.139778,63500.0
ADDYY,2020-03-31,114.410004,111.019997,107.709557,44500.0
ADDYY,2020-04-01,109.910004,107.110001,104.144028,53200.0
ADDYY,2020-04-02,108.389999,105.339996,102.230835,42700.0
ADDYY,2020-04-03,102.800003,100.989998,98.414078,82300.0
ADDYY,2020-04-06,109.550003,106.639999,105.419495,105400.0
ADDYY,2020-04-07,116.099998,112.089996,108.849747,55100.0
ADDYY,2020-04-08,118.419998,115.57,113.874321,63600.0
ADDYY,2020-04-09,124.239998,121.419998,120.039093,46200.0
ADDYY,2020-04-13,124.239998,119.0,117.488144,46000.0
ADDYY,2020-04-14,125.830002,122.220001,120.454582,67500.0
ADDYY,2020-04-15,118.709999,116.419998,113.294556,75000.0
ADDYY,2020-04-16,116.199997,113.440002,111.284721,84700.0
ADDYY,2020-04-17,120.0,117.959999,115.95179,73200.0
ADDYY,2020-04-20,121.059998,118.330002,115.401009,49300.0
ADDYY,2020-04-21,118.010002,114.580002,111.44899,52700.0
ADDYY,2020-04-22,112.650002,111.25,108.656487,50000.0
ADDYY,2020-04-23,114.059998,110.620003,107.255409,43900.0
ADDYY,2020-04-24,112.599998,109.489998,108.289307,31400.0
ADDYY,2020-04-27,112.82,109.0,108.318291,57600.0
ADDYY,2020-04-28,112.949997,110.0,107.01384,62200.0
ADDYY,2020-04-29,116.07,113.800003,111.941788,117200.0
ADDYY,2020-04-30,115.279999,113.050003,110.34745,97700.0
ADDYY,2020-05-01,113.790001,111.230003,108.366608,38800.0
ADDYY,2020-05-04,108.790001,105.610001,104.646484,199600.0
ADDYY,2020-05-05,108.330002,106.709999,104.066727,76900.0
ADDYY,2020-05-06,108.589996,107.239998,103.622246,38100.0
ADDYY,2020-05-07,113.75,112.269997,109.545456,67800.0
ADDYY,2020-05-08,113.269997,112.019997,108.704803,145700.0
ADDYY,2020-05-11,111.959999,110.269997,107.342369,93600.0
ADDYY,2020-05-12,111.489998,108.769997,105.100624,94600.0
ADDYY,2020-05-13,108.419998,105.900002,102.907211,51000.0
ADDYY,2020-05-14,106.440002,102.269997,102.849236,55100.0
ADDYY,2020-05-15,108.82,107.669998,105.148949,47700.0
ADDYY,2020-05-18,118.25,114.190002,113.980606,69400.0
ADDYY,2020-05-19,119.660004,117.529999,113.565109,70700.0
ADDYY,2020-05-20,121.220001,119.760002,116.318962,52100.0
ADDYY,2020-05-21,119.900002,118.040001,114.647331,45100.0
ADDYY,2020-05-22,119.400002,117.599998,115.178772,35500.0
ADDYY,2020-05-26,126.239998,124.879997,120.66716,36400.0
ADDYY,2020-05-27,129.589996,127.269997,124.918724,47300.0
ADDYY,2020-05-28,133.059998,129.679993,126.590347,74200.0
ADDYY,2020-05-29,134.820007,130.889999,128.687149,169800.0
ADDYY,2020-06-01,136.690002,132.75,132.078766,45500.0
ADDYY,2020-06-02,135.410004,134.139999,130.677673,37800.0
ADDYY,2020-06-03,142.0,138.479996,137.20961,40900.0
ADDYY,2020-06-04,145.179993,142.289993,139.634933,72200.0
ADDYY,2020-06-05,150.0,146.220001,144.147385,33700.0
ADDYY,2020-06-08,147.860001,144.809998,141.857346,66400.0
ADDYY,2020-06-09,143.960007,141.529999,138.098572,68900.0
ADDYY,2020-06-10,143.229996,140.580002,136.253006,53400.0
ADDYY,2020-06-11,136.660004,130.25,125.855995,95300.0
ADDYY,2020-06-12,132.039993,128.570007,126.822273,52400.0
ADDYY,2020-06-15,133.380005,128.309998,128.503586,71300.0
ADDYY,2020-06-16,136.990005,133.149994,130.194534,29800.0
ADDYY,2020-06-17,136.220001,133.899994,130.783966,43600.0
ADDYY,2020-06-18,135.809998,133.789993,130.223526,18100.0
ADDYY,2020-06-19,136.179993,131.580002,127.537308,28700.0
ADDYY,2020-06-22,133.75,131.149994,128.986694,27500.0
ADDYY,2020-06-23,137.759995,136.190002,132.310654,21800.0
ADDYY,2020-06-24,135.110001,132.020004,127.566299,35600.0
ADDYY,2020-06-25,135.729996,133.300003,131.151123,36400.0
ADDYY,2020-06-26,132.940002,129.910004,125.614433,58800.0
ADDYY,2020-06-29,130.789993,129.080002,125.90432,24800.0
ADDYY,2020-06-30,132.009995,130.039993,127.237762,17200.0
ADDYY,2020-07-01,133.270004,132.259995,128.600189,12900.0
ADDYY,2020-07-02,138.5,136.979996,132.503906,19400.0
ADDYY,2020-07-06,142.0,138.839996,135.460678,25100.0
ADDYY,2020-07-07,137.110001,135.229996,130.667999,27400.0
ADDYY,2020-07-08,135.279999,132.690002,130.436111,40300.0
ADDYY,2020-07-09,134.869995,132.449997,129.025345,21100.0
ADDYY,2020-07-10,134.080002,132.100006,129.189606,24600.0
ADDYY,2020-07-13,137.979996,134.380005,130.581039,29300.0
ADDYY,2020-07-14,134.5,132.539993,129.93364,27500.0
ADDYY,2020-07-15,139.0,137.509995,133.692398,30400.0
ADDYY,2020-07-16,136.990005,135.380005,131.837189,26300.0
ADDYY,2020-07-17,136.539993,134.960007,131.672928,23400.0
ADDYY,2020-07-20,138.929993,136.990005,134.088593,29100.0
ADDYY,2020-07-21,142.5,140.869995,137.20961,38400.0
ADDYY,2020-07-22,142.809998,141.479996,137.914993,119900.0
ADDYY,2020-07-23,141.990005,139.880005,135.161133,27600.0
ADDYY,2020-07-24,139.940002,138.339996,134.552399,32400.0
ADDYY,2020-07-27,141.880005,140.259995,136.214355,17100.0
ADDYY,2020-07-28,140.619995,139.410004,134.890594,19500.0
ADDYY,2020-07-29,143.529999,142.580002,138.59137,15200.0
ADDYY,2020-07-30,139.940002,136.779999,135.035522,13700.0
ADDYY,2020-07-31,140.729996,136.509995,132.745483,56900.0
ADDYY,2020-08-03,140.610001,139.160004,135.528305,26300.0
ADDYY,2020-08-04,140.389999,137.449997,135.354385,19000.0
ADDYY,2020-08-05,143.449997,141.419998,137.499496,21200.0
ADDYY,2020-08-06,146.410004,144.539993,141.47084,30500.0
ADDYY,2020-08-07,147.490005,145.179993,141.895996,21500.0
ADDYY,2020-08-10,151.240005,149.080002,145.906006,33700.0
ADDYY,2020-08-11,156.160004,153.0,147.838516,30200.0
ADDYY,2020-08-12,156.289993,154.369995,150.795288,23100.0
ADDYY,2020-08-13,159.119995,157.160004,152.930756,61800.0
ADDYY,2020-08-14,157.559998,156.619995,151.94516,66000.0
ADDYY,2020-08-17,159.729996,158.360001,153.906662,12500.0
ADDYY,2020-08-18,161.699997,158.850006,154.988892,22000.0
ADDYY,2020-08-19,157.529999,154.520004,149.693756,59300.0
ADDYY,2020-08-20,155.100006,152.619995,149.867691,47800.0
ADDYY,2020-08-21,153.139999,150.740005,147.461685,16400.0
ADDYY,2020-08-24,153.580002,151.839996,147.20079,19600.0
ADDYY,2020-08-25,153.110001,151.059998,147.210449,14200.0
ADDYY,2020-08-26,152.960007,151.289993,147.355408,22900.0
ADDYY,2020-08-27,151.940002,150.380005,145.877014,20400.0
ADDYY,2020-08-28,151.130005,149.229996,145.992966,17400.0
ADDYY,2020-08-31,154.130005,150.800003,147.72258,24400.0
ADDYY,2020-09-01,152.289993,150.199997,146.476089,29300.0
ADDYY,2020-09-02,159.139999,156.050003,152.59256,97400.0
ADDYY,2020-09-03,162.960007,155.960007,151.288101,48900.0
ADDYY,2020-09-04,157.729996,153.399994,151.12384,121500.0
ADDYY,2020-09-08,154.300003,151.070007,147.365051,14800.0
ADDYY,2020-09-09,158.979996,155.279999,152.264023,35800.0
ADDYY,2020-09-10,162.660004,159.050003,154.061279,22600.0
ADDYY,2020-09-11,162.350006,160.509995,155.868195,20500.0
ADDYY,2020-09-14,164.270004,163.020004,158.544739,19400.0
ADDYY,2020-09-15,165.699997,164.440002,159.539993,12300.0
ADDYY,2020-09-16,168.210007,165.770004,160.612549,23600.0
ADDYY,2020-09-17,166.119995,163.100006,160.158401,14900.0
ADDYY,2020-09-18,166.740005,164.75,160.361328,17000.0
ADDYY,2020-09-21,160.699997,158.330002,155.278778,18000.0
ADDYY,2020-09-22,160.559998,158.880005,155.143494,20100.0
ADDYY,2020-09-23,167.800003,163.710007,158.873276,24700.0
ADDYY,2020-09-24,163.990005,161.039993,157.259598,18700.0
ADDYY,2020-09-25,163.509995,160.229996,157.993958,24500.0
ADDYY,2020-09-28,166.25,165.080002,159.636612,22000.0
ADDYY,2020-09-29,165.800003,164.100006,159.887863,19100.0
ADDYY,2020-09-30,163.470001,161.699997,157.626801,19500.0
ADDYY,2020-10-01,165.169998,163.020004,158.525421,54700.0
ADDYY,2020-10-02,163.240005,160.850006,157.5495,19000.0
ADDYY,2020-10-05,162.639999,160.350006,156.844116,22300.0
ADDYY,2020-10-06,163.759995,160.929993,155.684601,21900.0
ADDYY,2020-10-07,165.190002,162.929993,158.57373,10300.0
ADDYY,2020-10-08,164.039993,162.649994,158.167892,17000.0
ADDYY,2020-10-09,167.979996,166.389999,161.385559,11400.0
ADDYY,2020-10-12,169.869995,167.570007,163.240799,10300.0
ADDYY,2020-10-13,168.660004,166.979996,162.409805,19800.0
ADDYY,2020-10-14,168.600006,166.619995,161.115021,21700.0
ADDYY,2020-10-15,163.470001,161.580002,157.259598,33700.0
ADDYY,2020-10-16,168.369995,166.059998,160.641541,24100.0
ADDYY,2020-10-19,168.0,165.399994,159.820206,15500.0
ADDYY,2020-10-20,167.919998,165.970001,161.540146,18800.0
ADDYY,2020-10-21,165.220001,162.660004,157.491531,35300.0
ADDYY,2020-10-22,167.770004,165.559998,161.298599,34300.0
ADDYY,2020-10-23,167.729996,166.339996,162.013641,16600.0
ADDYY,2020-10-26,165.009995,160.240005,156.486603,22000.0
ADDYY,2020-10-27,161.899994,160.119995,155.017853,19500.0
ADDYY,2020-10-28,153.789993,149.429993,145.036362,30700.0
ADDYY,2020-10-29,153.139999,150.529999,146.862595,40100.0
ADDYY,2020-10-30,150.5,147.880005,143.596634,25000.0
ADDYY,2020-11-02,151.820007,150.0,145.906006,25100.0
ADDYY,2020-11-03,158.369995,155.470001,152.360641,25100.0
ADDYY,2020-11-04,158.770004,154.580002,151.81955,26800.0
ADDYY,2020-11-05,163.559998,161.949997,157.568817,72700.0
ADDYY,2020-11-06,165.630005,163.869995,159.82988,20900.0
ADDYY,2020-11-09,181.559998,175.089996,169.453873,30100.0
